,answer_type_id,answer_type_name,answers,frontend_info_text,points,question_type_id,question_type_name,onlinetest_title,text,variable,questions_temp,correct_answers_temp,content,lang,topic_label_en,topic_label_de,source,answers_content,related_topics,topic_label_de_fixed,irt_difficulty,level_difficulty,docid
4891,5,Multiple Choice,"[{'Antwort': 'Aktives Zuhören ist nicht wichtig', 'ist richtig': False}, {'Antwort': 'Aktives Zuhören führt zu mehr Missverständnissen', 'ist richtig': False}, {'Antwort': 'Aktives Zuhören fördert das Verständnis, zeigt Empathie und verhindert Missverständnisse', 'ist richtig': True}, {'Antwort': 'Aktives Zuhören verlangsamt die Kommunikation', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Warum ist aktives Zuhören wichtig in der Kommunikation am Arbeitsplatz?,N/A,Warum ist aktives Zuhören wichtig in der Kommunikation am Arbeitsplatz?,"Die richtige Antwort ist: Aktives Zuhören fördert das Verständnis, zeigt Empathie und verhindert Missverständnisse.",warum aktiv zuhören wichtig kommunikation arbeitsplatz aktiv zuhören wichtig aktiv zuhören führen mehr missverständnissen aktiv zuhören fördern verständnis zeigen empathie verhindern missverständnis aktiv zuhören verlangsamen kommunikation,GERMAN,N/A,Kommunikation am Arbeitsplatz,ChatGPT3.5,"Aktives Zuhören ist nicht wichtig Aktives Zuhören führt zu mehr Missverständnissen Aktives Zuhören fördert das Verständnis, zeigt Empathie und verhindert Missverständnisse Aktives Zuhören verlangsamt die Kommunikation","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","kommunikation, verhandlung und etikette am arbeitsplatz",N/A,N/A,4891
4892,5,Multiple Choice,"[{'Antwort': 'Nonverbale Kommunikation spielt keine Rolle', 'ist richtig': False}, {'Antwort': 'Nonverbale Kommunikation kann oft mehr Informationen übermitteln als verbale Kommunikation', 'ist richtig': True}, {'Antwort': 'Nonverbale Kommunikation sollte vermieden werden', 'ist richtig': False}, {'Antwort': 'Nonverbale Kommunikation führt zu Missverständnissen', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Welche Rolle spielt nonverbale Kommunikation in der Arbeitsplatzkommunikation?,N/A,Welche Rolle spielt nonverbale Kommunikation in der Arbeitsplatzkommunikation?,Die richtige Antwort ist: Nonverbale Kommunikation kann oft mehr Informationen übermitteln als verbale Kommunikation.,rolle spielen nonverbal kommunikation arbeitsplatzkommunikation nonverbal kommunikation spielen rolle nonverbal kommunikation oft mehr information übermitteln verbal kommunikation nonverbal kommunikation vermeiden nonverbal kommunikation führen missverständnissen,GERMAN,N/A,Kommunikation am Arbeitsplatz,ChatGPT3.5,Nonverbale Kommunikation spielt keine Rolle Nonverbale Kommunikation kann oft mehr Informationen übermitteln als verbale Kommunikation Nonverbale Kommunikation sollte vermieden werden Nonverbale Kommunikation führt zu Missverständnissen,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","kommunikation, verhandlung und etikette am arbeitsplatz",N/A,N/A,4892
4893,5,Multiple Choice,"[{'Antwort': 'Die Beschaffung bezieht sich nur auf den Verkauf von Produkten.', 'ist richtig': False}, {'Antwort': 'Die Beschaffung umfasst den Einkauf von Waren und Dienstleistungen, die ein Unternehmen benötigt.', 'ist richtig': True}, {'Antwort': 'Die Beschaffung bezieht sich nur auf den Verkauf von Produkten an Kunden.', 'ist richtig': False}, {'Antwort': 'Die Beschaffung bezieht sich nur auf den internen Betrieb eines Unternehmens.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was versteht man unter Beschaffung?,N/A,Was versteht man unter Beschaffung?,"Die richtige Antwort ist: Die Beschaffung umfasst den Einkauf von Waren und Dienstleistungen, die ein Unternehmen benötigt.",verstehen beschaffung beschaffung beziehen verkauf produkt beschaffung umfassen einkauf dienstleistung unternehmen benötigen beschaffung beziehen verkauf produkt kunde beschaffung beziehen intern betreiben unternehmen,GERMAN,N/A,Beschaffungsprozesse,ChatGPT3.5,"Die Beschaffung bezieht sich nur auf den Verkauf von Produkten. Die Beschaffung umfasst den Einkauf von Waren und Dienstleistungen, die ein Unternehmen benötigt. Die Beschaffung bezieht sich nur auf den Verkauf von Produkten an Kunden. Die Beschaffung bezieht sich nur auf den internen Betrieb eines Unternehmens.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","betriebswirtschaftliche kenntnisse (planung, prozessmanagement, beschaffung, governance und schutz des geistigen eigentums)",N/A,N/A,4893
4894,5,Multiple Choice,"[{'Antwort': 'Das Hauptziel des Beschaffungsprozesses ist die Maximierung des Gewinns.', 'ist richtig': False}, {'Antwort': 'Das Hauptziel des Beschaffungsprozesses ist die Steigerung der Mitarbeiterzufriedenheit.', 'ist richtig': False}, {'Antwort': 'Das Hauptziel des Beschaffungsprozesses ist die Sicherstellung, dass das Unternehmen die benötigten Ressourcen zum richtigen Zeitpunkt und zu den besten Konditionen erhält.', 'ist richtig': True}, {'Antwort': 'Das Hauptziel des Beschaffungsprozesses ist die Expansion des Unternehmens in neue Märkte.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist das Hauptziel des Beschaffungsprozesses?,N/A,Was ist das Hauptziel des Beschaffungsprozesses?,"Die richtige Antwort ist: Die Beschaffung soll sicherstellen, dass das Unternehmen die benötigten Ressourcen zum richtigen Zeitpunkt und zu den besten Konditionen erhält.",hauptziel beschaffungsprozeß hauptziel beschaffungsprozeß maximierung gewinn hauptziel beschaffungsprozeß steigerung mitarbeiterzufriedenheit hauptziel beschaffungsprozeß sicherstellung unternehmen benötigt ressource richtig zeitpunkt gut kondition erhalten hauptziel beschaffungsprozeß expansion unternehmen neu markt,GERMAN,N/A,Beschaffungsprozesse,ChatGPT3.5,"Das Hauptziel des Beschaffungsprozesses ist die Maximierung des Gewinns. Das Hauptziel des Beschaffungsprozesses ist die Steigerung der Mitarbeiterzufriedenheit. Das Hauptziel des Beschaffungsprozesses ist die Sicherstellung, dass das Unternehmen die benötigten Ressourcen zum richtigen Zeitpunkt und zu den besten Konditionen erhält. Das Hauptziel des Beschaffungsprozesses ist die Expansion des Unternehmens in neue Märkte.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","betriebswirtschaftliche kenntnisse (planung, prozessmanagement, beschaffung, governance und schutz des geistigen eigentums)",N/A,N/A,4894
4895,5,Multiple Choice,"[{'Antwort': 'Strategische Beschaffungsentscheidungen betreffen kurzfristige Einkäufe von Büromaterialien.', 'ist richtig': False}, {'Antwort': 'Strategische Beschaffungsentscheidungen betreffen die täglichen Betriebsentscheidungen eines Unternehmens.', 'ist richtig': False}, {'Antwort': 'Strategische Beschaffungsentscheidungen betreffen langfristige Entscheidungen, die die Auswahl von Lieferanten und die Gestaltung von Lieferketten beeinflussen.', 'ist richtig': True}, {'Antwort': 'Strategische Beschaffungsentscheidungen betreffen die Preise von Endprodukten.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was sind strategische Beschaffungsentscheidungen?,N/A,Was sind strategische Beschaffungsentscheidungen?,"Die richtige Antwort ist: Strategische Beschaffungsentscheidungen betreffen langfristige Entscheidungen, die die Auswahl von Lieferanten und die Gestaltung von Lieferketten beeinflussen.",strategisch beschaffungsentscheidung strategisch beschaffungsentscheidung betreffen kurzfristig einkauf büromaterial strategisch beschaffungsentscheidung betreffen täglich betriebsentscheidung unternehmen strategisch beschaffungsentscheidung betreffen langfristig entscheidung auswahl lieferant gestaltung lieferkette beeinflussen strategisch beschaffungsentscheidung betreffen preis endprodukt,GERMAN,N/A,Beschaffungsprozesse,ChatGPT3.5,"Strategische Beschaffungsentscheidungen betreffen kurzfristige Einkäufe von Büromaterialien. Strategische Beschaffungsentscheidungen betreffen die täglichen Betriebsentscheidungen eines Unternehmens. Strategische Beschaffungsentscheidungen betreffen langfristige Entscheidungen, die die Auswahl von Lieferanten und die Gestaltung von Lieferketten beeinflussen. Strategische Beschaffungsentscheidungen betreffen die Preise von Endprodukten.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","betriebswirtschaftliche kenntnisse (planung, prozessmanagement, beschaffung, governance und schutz des geistigen eigentums)",N/A,N/A,4895
4896,5,Multiple Choice,"[{'Antwort': 'Die Lieferantenbewertung hat keine Bedeutung im Beschaffungsprozess.', 'ist richtig': False}, {'Antwort': 'Die Lieferantenbewertung dient nur dazu, die Lieferanten zu bestrafen.', 'ist richtig': False}, {'Antwort': 'Die Lieferantenbewertung hilft Unternehmen dabei, die Leistung ihrer Lieferanten zu überwachen und sicherzustellen, dass sie die vereinbarten Standards erfüllen.', 'ist richtig': True}, {'Antwort': 'Die Lieferantenbewertung dient nur dazu, die Kosten zu senken.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Welche Bedeutung hat die Lieferantenbewertung im Beschaffungsprozess?,N/A,Welche Bedeutung hat die Lieferantenbewertung im Beschaffungsprozess?,"Die richtige Antwort ist: Die Lieferantenbewertung hilft Unternehmen dabei, die Leistung ihrer Lieferanten zu überwachen und sicherzustellen, dass sie die vereinbarten Standards erfüllen.",bedeutung lieferantenbewertung beschaffungsprozeß lieferantenbewertung bedeutung beschaffungsprozeß lieferantenbewertung dienen lieferant bestrafen lieferantenbewertung helfen unternehmen dabei leistung lieferant überwachen sicherstellen vereinbart standard erfüllen lieferantenbewertung dienen kosten senken,GERMAN,N/A,Beschaffungsprozesse,ChatGPT3.5,"Die Lieferantenbewertung hat keine Bedeutung im Beschaffungsprozess. Die Lieferantenbewertung dient nur dazu, die Lieferanten zu bestrafen. Die Lieferantenbewertung hilft Unternehmen dabei, die Leistung ihrer Lieferanten zu überwachen und sicherzustellen, dass sie die vereinbarten Standards erfüllen. Die Lieferantenbewertung dient nur dazu, die Kosten zu senken.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","betriebswirtschaftliche kenntnisse (planung, prozessmanagement, beschaffung, governance und schutz des geistigen eigentums)",N/A,N/A,4896
4897,5,Multiple Choice,"[{'Antwort': 'Just-in-Time-Beschaffung bedeutet, große Lagerbestände anzulegen, um auf unerwartete Nachfrageschwankungen vorbereitet zu sein.', 'ist richtig': False}, {'Antwort': 'Just-in-Time-Beschaffung bedeutet, Materialien und Produkte in großen Mengen zu bestellen, um Rabatte zu erhalten.', 'ist richtig': False}, {'Antwort': 'Just-in-Time-Beschaffung ist eine Beschaffungsmethode, bei der Materialien und Produkte nur dann geliefert werden, wenn sie benötigt werden, um Lagerkosten zu reduzieren und die Effizienz zu steigern.', 'ist richtig': True}, {'Antwort': 'Just-in-Time-Beschaffung bedeutet, alle Materialien und Produkte im Voraus zu kaufen, um Preissteigerungen zu vermeiden.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist Just-in-Time-Beschaffung?,N/A,Was ist Just-in-Time-Beschaffung?,"Die richtige Antwort ist: Just-in-Time-Beschaffung ist eine Beschaffungsmethode, bei der Materialien und Produkte nur dann geliefert werden, wenn sie benötigt werden, um Lagerkosten zu reduzieren und die Effizienz zu steigern.",justintimebeschaffung justintimebeschaffung bedeuten groß lagerbestand anlegen unerwartet nachfrageschwankung vorbereiten justintimebeschaffung bedeuten material produkt groß menge bestellen rabatt erhalten justintimebeschaffung beschaffungsmethode material produkt liefern benötigen lagerkosten reduzieren effizienz steigern justintimebeschaffung bedeuten material produkt voraus kaufen preissteigerung vermeiden,GERMAN,N/A,Beschaffungsprozesse,ChatGPT3.5,"Just-in-Time-Beschaffung bedeutet, große Lagerbestände anzulegen, um auf unerwartete Nachfrageschwankungen vorbereitet zu sein. Just-in-Time-Beschaffung bedeutet, Materialien und Produkte in großen Mengen zu bestellen, um Rabatte zu erhalten. Just-in-Time-Beschaffung ist eine Beschaffungsmethode, bei der Materialien und Produkte nur dann geliefert werden, wenn sie benötigt werden, um Lagerkosten zu reduzieren und die Effizienz zu steigern. Just-in-Time-Beschaffung bedeutet, alle Materialien und Produkte im Voraus zu kaufen, um Preissteigerungen zu vermeiden.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","betriebswirtschaftliche kenntnisse (planung, prozessmanagement, beschaffung, governance und schutz des geistigen eigentums)",N/A,N/A,4897
4898,5,Multiple Choice,"[{'Antwort': 'Eine Rahmenvereinbarung ist ein kurzfristiger Vertrag für einmalige Einkäufe.', 'ist richtig': False}, {'Antwort': 'Eine Rahmenvereinbarung ist ein Vertrag zwischen zwei Unternehmen, die keine Lieferanten sind.', 'ist richtig': False}, {'Antwort': 'Eine Rahmenvereinbarung ist ein langfristiger Vertrag zwischen einem Unternehmen und einem Lieferanten, der die Bedingungen für zukünftige Geschäfte festlegt.', 'ist richtig': True}, {'Antwort': 'Eine Rahmenvereinbarung ist ein Vertrag, der nur für den Verkauf von Produkten verwendet wird.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist eine Rahmenvereinbarung?,N/A,Was ist eine Rahmenvereinbarung?,"Die richtige Antwort ist: Eine Rahmenvereinbarung ist ein langfristiger Vertrag zwischen einem Unternehmen und einem Lieferanten, der die Bedingungen für zukünftige Geschäfte festlegt.",rahmenvereinbarung rahmenvereinbarung kurzfristig vertrag einmalig einkauf rahmenvereinbarung vertrag zwei unternehmen lieferant rahmenvereinbarung langfristig vertrag unternehmen lieferant bedingung zukünftig geschäft festlegen rahmenvereinbarung vertrag verkauf produkt,GERMAN,N/A,Beschaffungsprozesse,ChatGPT3.5,"Eine Rahmenvereinbarung ist ein kurzfristiger Vertrag für einmalige Einkäufe. Eine Rahmenvereinbarung ist ein Vertrag zwischen zwei Unternehmen, die keine Lieferanten sind. Eine Rahmenvereinbarung ist ein langfristiger Vertrag zwischen einem Unternehmen und einem Lieferanten, der die Bedingungen für zukünftige Geschäfte festlegt. Eine Rahmenvereinbarung ist ein Vertrag, der nur für den Verkauf von Produkten verwendet wird.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","betriebswirtschaftliche kenntnisse (planung, prozessmanagement, beschaffung, governance und schutz des geistigen eigentums)",N/A,N/A,4898
4899,5,Multiple Choice,"[{'Antwort': 'Eine Ausschreibung ist ein informelles Treffen zwischen Unternehmen und Lieferanten.', 'ist richtig': False}, {'Antwort': 'Eine Ausschreibung ist ein Vertrag zwischen zwei Unternehmen.', 'ist richtig': False}, {'Antwort': 'Eine Ausschreibung ist ein formaler Prozess, bei dem Unternehmen Angebote von potenziellen Lieferanten für den Kauf von Waren oder Dienstleistungen einholen.', 'ist richtig': True}, {'Antwort': 'Eine Ausschreibung ist ein Marketingevent für Endkunden.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist eine Ausschreibung?,N/A,Was ist eine Ausschreibung?,"Die richtige Antwort ist: Eine Ausschreibung ist ein formaler Prozess, bei dem Unternehmen Angebote von potenziellen Lieferanten für den Kauf von Waren oder Dienstleistungen einholen.",ausschreibung ausschreibung informell treffen unternehmen lieferant ausschreibung vertrag zwei unternehmen ausschreibung formal prozeß unternehmen angebot potenziell lieferant kauf dienstleistung einholen ausschreibung marketingevent endkunde,GERMAN,N/A,Beschaffungsprozesse,ChatGPT3.5,"Eine Ausschreibung ist ein informelles Treffen zwischen Unternehmen und Lieferanten. Eine Ausschreibung ist ein Vertrag zwischen zwei Unternehmen. Eine Ausschreibung ist ein formaler Prozess, bei dem Unternehmen Angebote von potenziellen Lieferanten für den Kauf von Waren oder Dienstleistungen einholen. Eine Ausschreibung ist ein Marketingevent für Endkunden.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","betriebswirtschaftliche kenntnisse (planung, prozessmanagement, beschaffung, governance und schutz des geistigen eigentums)",N/A,N/A,4899
4900,5,Multiple Choice,"[{'Antwort': 'Lieferantenkonsolidierung bedeutet, die Anzahl der Lieferanten zu erhöhen, um mehr Auswahl zu haben.', 'ist richtig': False}, {'Antwort': 'Lieferantenkonsolidierung bedeutet, die Anzahl der Lieferanten zu reduzieren, um die Beschaffungsprozesse zu optimieren und Kosten zu senken.', 'ist richtig': True}, {'Antwort': 'Lieferantenkonsolidierung bedeutet, die Anzahl der Lieferanten unverändert zu lassen.', 'ist richtig': False}, {'Antwort': 'Lieferantenkonsolidierung bedeutet, die Anzahl der Lieferanten zu reduzieren, um die Qualität der Produkte zu erhöhen.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was bedeutet Lieferantenkonsolidierung?,N/A,Was bedeutet Lieferantenkonsolidierung?,"Die richtige Antwort ist: Lieferantenkonsolidierung bezieht sich auf die Reduzierung der Anzahl der Lieferanten, um die Beschaffungsprozesse zu optimieren und Kosten zu senken.",bedeuten lieferantenkonsolidierung lieferantenkonsolidierung bedeuten anzahl lieferant erhöhen mehr auswahl lieferantenkonsolidierung bedeuten anzahl lieferant reduzieren beschaffungsprozeß optimieren kosten senken lieferantenkonsolidierung bedeuten anzahl lieferant unverändert lassen lieferantenkonsolidierung bedeuten anzahl lieferant reduzieren qualität produkt erhöhen,GERMAN,N/A,Beschaffungsprozesse,ChatGPT3.5,"Lieferantenkonsolidierung bedeutet, die Anzahl der Lieferanten zu erhöhen, um mehr Auswahl zu haben. Lieferantenkonsolidierung bedeutet, die Anzahl der Lieferanten zu reduzieren, um die Beschaffungsprozesse zu optimieren und Kosten zu senken. Lieferantenkonsolidierung bedeutet, die Anzahl der Lieferanten unverändert zu lassen. Lieferantenkonsolidierung bedeutet, die Anzahl der Lieferanten zu reduzieren, um die Qualität der Produkte zu erhöhen.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","betriebswirtschaftliche kenntnisse (planung, prozessmanagement, beschaffung, governance und schutz des geistigen eigentums)",N/A,N/A,4900
4901,5,Multiple Choice,"[{'Antwort': 'Vertragsmanagement bezieht sich auf die Suche nach neuen Lieferanten.', 'ist richtig': False}, {'Antwort': 'Vertragsmanagement bezieht sich auf die Verwaltung von Mitarbeitern im Unternehmen.', 'ist richtig': False}, {'Antwort': 'Vertragsmanagement bezieht sich auf die Verwaltung und Überwachung von Verträgen mit Lieferanten, um sicherzustellen, dass die vereinbarten Bedingungen eingehalten werden.', 'ist richtig': True}, {'Antwort': 'Vertragsmanagement bezieht sich auf die Gestaltung von Werbeverträgen.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was versteht man unter Vertragsmanagement im Beschaffungsprozess?,N/A,Was versteht man unter Vertragsmanagement im Beschaffungsprozess?,"Die richtige Antwort ist: Vertragsmanagement bezieht sich auf die Verwaltung und Überwachung von Verträgen mit Lieferanten, um sicherzustellen, dass die vereinbarten Bedingungen eingehalten werden.",verstehen vertragsmanagement beschaffungsprozeß vertragsmanagement beziehen suche neu lieferant vertragsmanagement beziehen verwaltung mitarbeiter unternehmen vertragsmanagement beziehen verwaltung überwachung vertragen lieferant sicherstellen vereinbart bedingung einhalten vertragsmanagement beziehen gestaltung werbeverträgen,GERMAN,N/A,Beschaffungsprozesse,ChatGPT3.5,"Vertragsmanagement bezieht sich auf die Suche nach neuen Lieferanten. Vertragsmanagement bezieht sich auf die Verwaltung von Mitarbeitern im Unternehmen. Vertragsmanagement bezieht sich auf die Verwaltung und Überwachung von Verträgen mit Lieferanten, um sicherzustellen, dass die vereinbarten Bedingungen eingehalten werden. Vertragsmanagement bezieht sich auf die Gestaltung von Werbeverträgen.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","betriebswirtschaftliche kenntnisse (planung, prozessmanagement, beschaffung, governance und schutz des geistigen eigentums)",N/A,N/A,4901
4902,5,Multiple Choice,"[{'Antwort': 'Die Beschaffung spielt keine Rolle in der Lieferkette eines Unternehmens.', 'ist richtig': False}, {'Antwort': 'Die Beschaffung spielt nur eine Rolle in der Produktion von Gütern, nicht aber in der Bereitstellung von Dienstleistungen.', 'ist richtig': False}, {'Antwort': 'Die Beschaffung spielt eine wichtige Rolle in der Lieferkette, da sie sicherstellt, dass die benötigten Materialien und Produkte rechtzeitig verfügbar sind.', 'ist richtig': True}, {'Antwort': 'Die Beschaffung spielt nur eine Rolle in der Vermarktung von Produkten, nicht aber in ihrer Herstellung.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Welche Rolle spielt die Beschaffung in der Lieferkette eines Unternehmens?,N/A,Welche Rolle spielt die Beschaffung in der Lieferkette eines Unternehmens?,"Die richtige Antwort ist: Die Beschaffung spielt eine wichtige Rolle in der Lieferkette, da sie sicherstellt, dass die benötigten Materialien und Produkte rechtzeitig verfügbar sind.",rolle spielen beschaffung lieferkette unternehmen beschaffung spielen rolle lieferkette unternehmen beschaffung spielen rolle produktion gut bereitstellung dienstleistung beschaffung spielen wichtig rolle lieferkette sicherstellen benötigt material produkt rechtzeitig verfügbar beschaffung spielen rolle vermarktung produkt herstellung,GERMAN,N/A,Beschaffungsprozesse,ChatGPT3.5,"Die Beschaffung spielt keine Rolle in der Lieferkette eines Unternehmens. Die Beschaffung spielt nur eine Rolle in der Produktion von Gütern, nicht aber in der Bereitstellung von Dienstleistungen. Die Beschaffung spielt eine wichtige Rolle in der Lieferkette, da sie sicherstellt, dass die benötigten Materialien und Produkte rechtzeitig verfügbar sind. Die Beschaffung spielt nur eine Rolle in der Vermarktung von Produkten, nicht aber in ihrer Herstellung.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","betriebswirtschaftliche kenntnisse (planung, prozessmanagement, beschaffung, governance und schutz des geistigen eigentums)",N/A,N/A,4902
4903,5,Multiple Choice,"[{'Antwort': 'Die Durchschnittsgehälter von Frauen und Männern in derselben Position.', 'ist richtig': False}, {'Antwort': 'Die Gehälter von Frauen in Führungspositionen.', 'ist richtig': False}, {'Antwort': 'Der geschlechtsspezifische Lohnunterschied zwischen Männern und Frauen.', 'ist richtig': True}, {'Antwort': 'Die Gehälter von Frauen in bestimmten Branchen.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist Gender Pay Gap?,N/A,Was ist Gender Pay Gap?,Die richtige Antwort ist: Der geschlechtsspezifische Lohnunterschied zwischen Männern und Frauen.,gender pay gap durchschnittsgehält frau mann position gehalt frau führungsposition geschlechtsspezifisch lohnunterschied mann frau gehalt frau bestimmt branche,GERMAN,N/A,Frauen in der Belegschaft,ChatGPT3.5,Die Durchschnittsgehälter von Frauen und Männern in derselben Position. Die Gehälter von Frauen in Führungspositionen. Der geschlechtsspezifische Lohnunterschied zwischen Männern und Frauen. Die Gehälter von Frauen in bestimmten Branchen.,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",frauen in der belegschaft,N/A,N/A,4903
4904,5,Multiple Choice,"[{'Antwort': 'Fehlende Qualifikationen.', 'ist richtig': False}, {'Antwort': 'Geschlechtsdiskriminierung, Ungleichheit bei der Beförderung und mangelnde Work-Life-Balance.', 'ist richtig': True}, {'Antwort': 'Ungleichbehandlung bei der Bezahlung und fehlende Aufstiegschancen.', 'ist richtig': False}, {'Antwort': 'Fehlende Motivation.', 'ist richtig': False}]",N/A,N/A,N/A,N/A,N/A,"Was sind typische Herausforderungen, denen Frauen in der Arbeitswelt gegenüberstehen?",N/A,"Was sind typische Herausforderungen, denen Frauen in der Arbeitswelt gegenüberstehen?","Die richtige Antwort ist: Geschlechtsdiskriminierung, Ungleichheit bei der Beförderung und mangelnde Work-Life-Balance.",typisch herausforderung der frau arbeitswelt gegenüberstehen fehlend qualifikation geschlechtsdiskriminierung ungleichheit beförderung mangelnd worklifebalance ungleichbehandlung bezahlung fehlend aufstiegschance fehlend motivation,GERMAN,N/A,Frauen in der Belegschaft,ChatGPT3.5,"Fehlende Qualifikationen. Geschlechtsdiskriminierung, Ungleichheit bei der Beförderung und mangelnde Work-Life-Balance. Ungleichbehandlung bei der Bezahlung und fehlende Aufstiegschancen. Fehlende Motivation.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",frauen in der belegschaft,N/A,N/A,4904
